id,locationName,address,websiteURL,contact,hasEBT,hasMarketMatch,rewards,coupons,position__lat,position__long,season_1_start,season_1_end,season_2_start,season_2_end,days,frequency,time_open,time_close,,searchLink,phoneNumber,email,storeType,freshFruit,freshVegetables,freshDairy,unprocessedMeat,flagged,flagReason,noInfo,permanentlyClosed,comments
265,La Princesita Meat Market,"2514 East Cesar E Chavez Avenue, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.045842,-118.206071,,,,,,,,,,"La Princesita Meat Market 2514 East Cesar E Chavez Avenue, Los Angeles, CA 90033",(323) 261-7568,,Bakery,LOW,LOW,NONE,NONE,FALSE,,FALSE,FALSE,
266,Lina's Cafe,"801 S Vermont Ave, Los Angeles, CA 90005",null,null,TRUE,FALSE,null,null,34.057456,-118.292043,,,,,,,,,,"Lina's Cafe 801 S Vermont Ave, Los Angeles, CA 90005",,,,,,,,FALSE,,TRUE,TRUE,
267,El Valle Oaxaqueno,"1601 S Vermont Ave, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.043993,-118.292062,,,,,,,,,,"El Valle Oaxaqueno 1601 S Vermont Ave, Los Angeles, CA 90006",(323) 734-0042,,Bakery,LOW,LOW,LOW,NONE,FALSE,,FALSE,FALSE,
268,Dollar Max #4,"2457 East Cesar E Chavez Avenue, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.046203,-118.205851,,,,,,,,,,"Dollar Max #4 2457 East Cesar E Chavez Avenue, Los Angeles, CA 90033",(323) 261-2626,,Other,,,,,TRUE,Dollar Store,TRUE,FALSE,
269,Echo Park Market,"1940 Echo Park Ave, Los Angeles, CA 90026",null,null,TRUE,FALSE,null,null,34.086922,-118.250519,,,,,,,,,,"Echo Park Market 1940 Echo Park Ave, Los Angeles, CA 90026",(323) 667-0747,,Other,NONE,NONE,NONE,NONE,TRUE,Liquor Store,FALSE,FALSE,
270,Hannam Super Mkt,"2740 W Olympic Blvd, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.051873,-118.293069,,,,,,,,,,"Hannam Super Mkt 2740 W Olympic Blvd, Los Angeles, CA 90006",(213) 382-2922,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
271,Hanna Shell,"1410 S Soto St, Los Angeles, CA 90023",null,null,TRUE,FALSE,null,null,34.023804,-118.219538,,,,,,,,,,"Hanna Shell 1410 S Soto St, Los Angeles, CA 90023",,,DON'T INCLUDE,,,,,TRUE,Gas Station,FALSE,FALSE,SHELL 👎👎👎👎👎
272,Metro Fresh,"3183 Wilshire Blvd, Los Angeles, CA 90010",null,null,TRUE,FALSE,null,null,34.062388,-118.290878,,,,,,,,,,"Metro Fresh 3183 Wilshire Blvd, Los Angeles, CA 90010",(213) 739-8798,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
273,From 98 Cent,"2613 N Broadway, Los Angeles, CA 90031",null,null,TRUE,FALSE,null,null,34.073922,-118.215135,,,,,,,,,,"From 98 Cent 2613 N Broadway, Los Angeles, CA 90031",(323) 221-5088,,Other,LOW,LOW,LOW,LOW,TRUE,Dollar Store,FALSE,FALSE,tobacco and beauty
274,Lilis Bakery,"2546 W Pico Blvd, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.046995,-118.293178,,,,,,,,,,"Lilis Bakery 2546 W Pico Blvd, Los Angeles, CA 90006",(213) 384-1662,,Bakery,LOW,LOW,LOW,LOW,FALSE,,FALSE,FALSE,
275,Smart & Final #511,"2511 Daly St, Los Angeles, CA 90031",null,null,TRUE,FALSE,null,null,34.075424,-118.216569,,,,,,,,,,"Smart & Final #511 2511 Daly St, Los Angeles, CA 90031",(323) 539-2400,,Big Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
276,El Progreso Food Outlet,"2720 E Olympic Blvd, Los Angeles, CA 90023",null,null,TRUE,FALSE,null,null,34.023629,-118.219266,,,,,,,,,,"El Progreso Food Outlet 2720 E Olympic Blvd, Los Angeles, CA 90023",(323) 542-7176,,Grocery,HIGH,HIGH,HIGH,LOW,FALSE,,FALSE,FALSE,
277,La Fortuna Meat Market,"3200 S Central Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.01443,-118.256376,,,,,,,,,,"La Fortuna Meat Market 3200 S Central Ave, Los Angeles, CA 90011",(323) 235-9432,,Meat,NONE,NONE,NONE,HIGH,FALSE,,FALSE,FALSE,
278,Rite Aid,"1815 S Vermont Ave, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.040706,-118.291908,,,,,,,,,,"Rite Aid 1815 S Vermont Ave, Los Angeles, CA 90006",(323) 735-0774,,Pharmacy,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
279,Garcia Mini Market #1,"3207 Griffith Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.015131,-118.260702,,,,,,,,,,"Garcia Mini Market #1 3207 Griffith Ave, Los Angeles, CA 90011",(213) 245 - 7865,,Grocery,HIGH,HIGH,HIGH,LOW,FALSE,,FALSE,TRUE,
280,Adelas Maket,"3213 1/2 S Central Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.014405,-118.256762,,,,,,,,,,"Adelas Maket 3213 1/2 S Central Ave, Los Angeles, CA 90011",,,DON'T INCLUDE,,,,,FALSE,,FALSE,FALSE,
281,Palomino Meat Market & Bakery,"2817 E 8th St, Los Angeles, CA 90023",null,null,TRUE,FALSE,null,null,34.026411,-118.215084,,,,,,,,,,"Palomino Meat Market & Bakery 2817 E 8th St, Los Angeles, CA 90023",,,Meat,LOW,LOW,LOW,HIGH,FALSE,,FALSE,FALSE,
282,With Love Market & Cafe,"1969 S Vermont Ave, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.038533,-118.291805,,,,,,,,,,"With Love Market & Cafe 1969 S Vermont Ave, Los Angeles, CA 90007",(213) 817-7294,,Grocery,HIGH,HIGH,HIGH,LOW,FALSE,,FALSE,FALSE,
283,Soto St Market,"900 N Soto St, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.052112,-118.204163,,,,,,,,,,"Soto St Market 900 N Soto St, Los Angeles, CA 90033",(323) 780-0685,,Grocery,LOW,LOW,LOW,LOW,FALSE,,FALSE,FALSE,
284,Food 4 Less,"2750 E 1st St, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.040742,-118.20571,,,,,,,,,,"Food 4 Less 2750 E 1st St, Los Angeles, CA 90033",(323) 268-0461,,Big Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
285,Ampm #83267,"2740 E Olympic Blvd, Los Angeles, CA 90023",null,null,TRUE,FALSE,null,null,34.023354,-118.218364,,,,,,,,,,"Ampm #83267 2740 E Olympic Blvd, Los Angeles, CA 90023",,,DON'T INCLUDE,,,,,TRUE,Gas Station,FALSE,FALSE,
286,Mother's Nutritional Center #608,"1605 W Washington Blvd, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.040373,-118.292622,,,,,,,,,,"Mother's Nutritional Center #608 1605 W Washington Blvd, Los Angeles, CA 90007",(323) 731-1212,,Grocery,LOW,LOW,LOW,LOW,FALSE,,FALSE,FALSE,
287,Target Store #T3288,"609 N Dillon St, Los Angeles, CA 90026",null,null,TRUE,FALSE,null,null,34.078712,-118.279241,,,,,,,,,,"Target Store #T3288 609 N Dillon St, Los Angeles, CA 90026",(213) 758-5147,,Big Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
288,Numero Uno Market,"701 E Jefferson Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.015412,-118.264631,,,,,,,,,,"Numero Uno Market 701 E Jefferson Blvd, Los Angeles, CA 90011",(323) 846-5842,,Grocery,HIGH,HIGH,HIGH,LOW,FALSE,,FALSE,FALSE,
289,Co Co Discount 3,"3301 S Central Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.013649,-118.256813,,,,,,,,,,"Co Co Discount 3 3301 S Central Ave, Los Angeles, CA 90011",,,Convenience Store,LOW,NONE,LOW,NONE,TRUE,Liquor Store,FALSE,FALSE,
290,Sakura Bd Inc,"2632 East Cesar E Chavez Avenue, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.045019,-118.204346,,,,,,,,,,"Sakura Bd Inc 2632 East Cesar E Chavez Avenue, Los Angeles, CA 90033",,,Convenience Store,LOW,LOW,LOW,NONE,TRUE,Liquor Store,FALSE,FALSE,
291,Ray & Roy Market,"2800 E 4th St, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.037953,-118.206357,,,,,,,,,,"Ray & Roy Market 2800 E 4th St, Los Angeles, CA 90033",,,Convenience Store,NONE,NONE,LOW,NONE,TRUE,Liquor Store,FALSE,FALSE,
292,"Galleria Market Vermont, Lp","440 S Vermont Ave, Los Angeles, CA 90020",null,null,TRUE,FALSE,null,null,34.065662,-118.29108,,,,,,,,,,"Galleria Market Vermont, Lp 440 S Vermont Ave, Los Angeles, CA 90020",,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
293,La Campanita,"1653 W Washington Blvd, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.040417,-118.293119,,,,,,,,,,"La Campanita 1653 W Washington Blvd, Los Angeles, CA 90007",,,Meat,LOW,LOW,LOW,HIGH,FALSE,,FALSE,FALSE,
294,Tienda Duchesa,"2801 E Olympic Blvd, Los Angeles, CA 90023",null,null,TRUE,FALSE,null,null,34.023523,-118.217437,,,,,,,,,,"Tienda Duchesa 2801 E Olympic Blvd, Los Angeles, CA 90023",,,DON'T INCLUDE,,,,,FALSE,,FALSE,FALSE,
295,Laras Market,"700 N Fickett St, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.049504,-118.203358,,,,,,,,,,"Laras Market 700 N Fickett St, Los Angeles, CA 90033",,,Convenience Store,LOW,NONE,LOW,NONE,TRUE,Liquor Store,FALSE,FALSE,
296,Betaza Minimarket,"2601 W Pico Blvd, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.047403,-118.294892,,,,,,,,,,"Betaza Minimarket 2601 W Pico Blvd, Los Angeles, CA 90006",,,Grocery,HIGH,HIGH,HIGH,LOW,FALSE,,FALSE,FALSE,
297,3 Star Discount,"2222 S Vermont Ave, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.035366,-118.291325,,,,,,,,,,"3 Star Discount 2222 S Vermont Ave, Los Angeles, CA 90007",,,Convenience Store,LOW,LOW,LOW,LOW,TRUE,Dollar Store,FALSE,FALSE,
298,Celaya Bakery,"2304 S Vermont Ave, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.035038,-118.291329,,,,,,,,,,"Celaya Bakery 2304 S Vermont Ave, Los Angeles, CA 90007",,,Bakery,LOW,LOW,LOW,NONE,FALSE,,FALSE,FALSE,
299,Rite Aid,"111 E Ave 26, Los Angeles, CA 90031",null,null,TRUE,FALSE,null,null,34.076703,-118.21529,,,,,,,,,,"Rite Aid 111 E Ave 26, Los Angeles, CA 90031",,,Pharmacy,,,,,FALSE,,FALSE,FALSE,
300,Target #3217,"3131 S Hoover St, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.026076,-118.284665,,,,,,,,,,"Target #3217 3131 S Hoover St, Los Angeles, CA 90007",,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
301,Trader Joe's #250,"3131 S Hoover St, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.026076,-118.284665,,,,,,,,,,"Trader Joe's #250 3131 S Hoover St, Los Angeles, CA 90007",,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
302,Jefferson Market,"842 E Jefferson Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.013857,-118.262278,,,,,,,,,,"Jefferson Market 842 E Jefferson Blvd, Los Angeles, CA 90011",,closed ,DON'T INCLUDE,,,,,FALSE,,FALSE,FALSE,
303,Toads Market,"2000 Eastlake Ave, Los Angeles, CA 90031",null,null,TRUE,FALSE,null,null,34.067802,-118.207563,,,,,,,,,,"Toads Market 2000 Eastlake Ave, Los Angeles, CA 90031",,,Convenience Store,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
304,Rite Aid,"334 S Vermont Ave, Los Angeles, CA 90020",null,null,TRUE,FALSE,null,null,34.067966,-118.290757,,,,,,,,,,"Rite Aid 334 S Vermont Ave, Los Angeles, CA 90020",,,Pharmacy,,,,,FALSE,,FALSE,FALSE,
305,El Changarro Meat Market,"3113 W 8th St, Los Angeles, CA 90005",null,null,TRUE,FALSE,null,null,34.057923,-118.294866,,,,,,,,,,"El Changarro Meat Market 3113 W 8th St, Los Angeles, CA 90005",,,Meat,LOW,LOW,LOW,HIGH,FALSE,,FALSE,FALSE,
306,Dtla Oil 42030,"2829 N Broadway, Los Angeles, CA 90031",null,null,TRUE,FALSE,null,null,34.073981,-118.212103,,,,,,,,,,"Dtla Oil 42030 2829 N Broadway, Los Angeles, CA 90031",,,Convenience Store,NONE,NONE,LOW,NONE,TRUE,Gas Station,FALSE,FALSE,
307,Neighborhood Market,"3220 Compton Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.012132,-118.248707,,,,,,,,,,"Neighborhood Market 3220 Compton Ave, Los Angeles, CA 90011",,,Convenience Store,LOW,LOW,LOW,NONE,TRUE,Liquor Store,FALSE,FALSE,
308,Ralphs Grocery Company,"3410 W 3rd St, Los Angeles, CA 90020",null,null,TRUE,FALSE,null,null,34.068395,-118.290587,,,,,,,,,,"Ralphs Grocery Company 3410 W 3rd St, Los Angeles, CA 90020",,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
309,Aloha Deli Market,"2404 S Vermont Ave, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.034207,-118.291327,,,,,,,,,,"Aloha Deli Market 2404 S Vermont Ave, Los Angeles, CA 90007",,,Bakery,LOW,LOW,LOW,LOW,FALSE,,FALSE,FALSE,
310,99 Cents & Up,"3119 W 8th St, Los Angeles, CA 90005",null,null,TRUE,FALSE,null,null,34.057863,-118.295043,,,,,,,,,,"99 Cents & Up 3119 W 8th St, Los Angeles, CA 90005",,,Convenience Store,NONE,NONE,NONE,NONE,TRUE,Dollar Store,FALSE,FALSE,
311,Mini Market Bendicion,"3119 W 8th St, Los Angeles, CA 90005",null,null,TRUE,FALSE,null,null,34.057863,-118.295043,,,,,,,,,,"Mini Market Bendicion 3119 W 8th St, Los Angeles, CA 90005",,,Convenience Store,LOW,NONE,LOW,NONE,TRUE,Dollar Store,FALSE,FALSE,
312,El 7 Mares,"2727 East Cesar E Chavez Avenue, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.044967,-118.202991,,,,,,,,,,"El 7 Mares 2727 East Cesar E Chavez Avenue, Los Angeles, CA 90033",,,Restaurant,LOW,LOW,LOW,HIGH,FALSE,,FALSE,FALSE,
313,Rancho Meat Market #1,"2910 N Broadway, Los Angeles, CA 90031",null,null,TRUE,FALSE,null,null,34.073215,-118.211132,,,,,,,,,,"Rancho Meat Market #1 2910 N Broadway, Los Angeles, CA 90031",(323) 505-7129,,Meat,NONE,NONE,NONE,HIGH,FALSE,,FALSE,FALSE,Is primarily a meat market
314,Friendly Market,"2921 E 8th St, Los Angeles, CA 90023",null,null,TRUE,FALSE,null,null,34.025602,-118.213348,,,,,,,,,,"Friendly Market 2921 E 8th St, Los Angeles, CA 90023",(323) 263-2833,,Convenience Store,LOW,LOW,LOW,NONE,FALSE,,TRUE,FALSE,Phone number does not exist
315,Calimex Market,"2901 Whittier Blvd, Los Angeles, CA 90023",null,null,TRUE,FALSE,null,null,34.031483,-118.208299,,,,,,,,,,"Calimex Market 2901 Whittier Blvd, Los Angeles, CA 90023",(323) 269-0690,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,No pictures
316,Woosung Sm Corp,"2920 N Broadway, Los Angeles, CA 90031",null,null,TRUE,FALSE,null,null,34.073485,-118.210994,,,,,,,,,,"Woosung Sm Corp 2920 N Broadway, Los Angeles, CA 90031",,,,,,,,FALSE,,TRUE,FALSE,
317,O.K. Market,"627 N Mott St, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.048593,-118.202031,,,,,,,,,,"O.K. Market 627 N Mott St, Los Angeles, CA 90033",(323) 268-2366,,,,,,,FALSE,,TRUE,FALSE,No pictures
318,El Fuerte Market,"2901 1st St, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.041048,-118.203378,,,,,,,,,,"El Fuerte Market 2901 1st St, Los Angeles, CA 90033",(323) 268-6807,,,,,,,FALSE,,TRUE,FALSE,
319,La Fresh Poultry,"121 N Virgil Ave, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.074259,-118.287069,,,,,,,,,,"La Fresh Poultry 121 N Virgil Ave, Los Angeles, CA 90004",(213) 739-0303,,Meat,NONE,NONE,NONE,HIGH,FALSE,,FALSE,FALSE,Meat store
320,Gemsco Foods #1,"2812 East Cesar E Chavez Avenue, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.04412,-118.202509,,,,,,,,,,"Gemsco Foods #1 2812 East Cesar E Chavez Avenue, Los Angeles, CA 90033",(323) 685-5827,,Meat,LOW,LOW,NONE,HIGH,FALSE,,FALSE,FALSE,Primarily a meat store
321,Ralphs Grocery Co.,"2600 S Vermont Ave, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.031944,-118.290812,,,,,,,,,,"Ralphs Grocery Co. 2600 S Vermont Ave, Los Angeles, CA 90007",,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
322,Rocket #5605,"2250 N Figueroa St, Los Angeles, CA 90065",null,null,TRUE,FALSE,null,null,34.083335,-118.222486,,,,,,,,,,"Rocket #5605 2250 N Figueroa St, Los Angeles, CA 90065",323-276-0415,,,,,,,FALSE,Other (Not Recommended),FALSE,FALSE,Car Wash
323,Big Saver Food,"3000 N Broadway, Los Angeles, CA 90031",null,null,TRUE,FALSE,null,null,34.073443,-118.210218,,,,,,,,,,"Big Saver Food 3000 N Broadway, Los Angeles, CA 90031",(323) 222-3524,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
324,Los 4 Hermanos #2 Market,"416 E 36th St, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.014507,-118.268422,,,,,,,,,,"Los 4 Hermanos #2 Market 416 E 36th St, Los Angeles, CA 90011",323-232-4997,,DON'T INCLUDE,,,,,FALSE,,TRUE,FALSE,
325,Jacks Market,"2811 East Cesar E Chavez Avenue, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.044659,-118.202,,,,,,,,,,"Jacks Market 2811 East Cesar E Chavez Avenue, Los Angeles, CA 90033",(323) 780-0087,,DON'T INCLUDE,,,,,FALSE,,TRUE,FALSE,
326,Vons,"3461 W 3rd St, Los Angeles, CA 90020",null,null,TRUE,FALSE,null,null,34.070001,-118.29094,,,,,,,,,,"Vons 3461 W 3rd St, Los Angeles, CA 90020",,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
327,Adair Market,"3600 Adair St, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.01398,-118.267136,,,,,,,,,,"Adair Market 3600 Adair St, Los Angeles, CA 90011",,,DON'T INCLUDE,,,,,FALSE,,TRUE,FALSE,
328,Monarca's Mini Market,"3601 San Pedro St, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.013718,-118.266609,,,,,,,,,,"Monarca's Mini Market 3601 San Pedro St, Los Angeles, CA 90011",,,DON'T INCLUDE,,,,,FALSE,,FALSE,FALSE,Phone number valid but no one picked up
329,Nohemi Mini Market,"819 Euclid Ave, Los Angeles, CA 90023",null,null,TRUE,FALSE,null,null,34.031101,-118.20731,,,,,,,,,,"Nohemi Mini Market 819 Euclid Ave, Los Angeles, CA 90023",,,DON'T INCLUDE,,,,,FALSE,,TRUE,FALSE,
330,Carniceria El Rinconcito,"545 Euclid Ave, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.034027,-118.205469,,,,,,,,,,"Carniceria El Rinconcito 545 Euclid Ave, Los Angeles, CA 90063",,,DON'T INCLUDE,,,,,FALSE,,TRUE,FALSE,
331,Lucky 16 Market,"545 Euclid Ave, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.034027,-118.205469,,,,,,,,,,"Lucky 16 Market 545 Euclid Ave, Los Angeles, CA 90063",,,DON'T INCLUDE,,,,,FALSE,,TRUE,FALSE,
332,La Esquinita 99 Cent Store,"547 Euclid Ave, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.033952,-118.205506,,,,,,,,,,"La Esquinita 99 Cent Store 547 Euclid Ave, Los Angeles, CA 90063",323-406-2053,,DON'T INCLUDE,,,,,FALSE,,FALSE,TRUE,
333,El Migueleno Mini Market,"2688 Pico Blvd, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.047133,-118.2972,,,,,,,,,,"El Migueleno Mini Market 2688 Pico Blvd, Los Angeles, CA 90006",323-732-7572,,,,,,,FALSE,,FALSE,FALSE,Phone number valid but not picked up
334,A & E Ramirez Market,"2971 E 8th St, Los Angeles, CA 90023",null,null,TRUE,FALSE,null,null,34.025085,-118.212206,,,,,,,,,,"A & E Ramirez Market 2971 E 8th St, Los Angeles, CA 90023",(323) 262-8570,,Grocery,HIGH,HIGH,HIGH,LOW,FALSE,,FALSE,FALSE,
335,Hancor Shell,"2600 N Figueroa St, Los Angeles, CA 90065",null,null,TRUE,FALSE,null,null,34.083783,-118.222069,,,,,,,,,,"Hancor Shell 2600 N Figueroa St, Los Angeles, CA 90065",,,DON'T INCLUDE,,,,,TRUE,Gas Station,FALSE,FALSE,
336,Kristy's Mini-Market,"1632 E 33rd St, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.010839,-118.245022,,,,,,,,,,"Kristy's Mini-Market 1632 E 33rd St, Los Angeles, CA 90011",(323) 234-4744,,Grocery,LOW,LOW,LOW,NONE,FALSE,,FALSE,FALSE,
337,G&M Oil #88,"2601 N Figueroa St, Los Angeles, CA 90065",null,null,TRUE,FALSE,null,null,34.084375,-118.222486,,,,,,,,,,"G&M Oil #88 2601 N Figueroa St, Los Angeles, CA 90065",,,DON'T INCLUDE,,,,,TRUE,Gas Station,FALSE,FALSE,
338,Quick E Mart,"244 E 37th St, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.014762,-118.271254,,,,,,,,,,"Quick E Mart 244 E 37th St, Los Angeles, CA 90011",,,DON'T INCLUDE,,,,,FALSE,,FALSE,TRUE,
339,Maldonados Discount Store,"2713 W Pico Blvd, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.047408,-118.297722,,,,,,,,,,"Maldonados Discount Store 2713 W Pico Blvd, Los Angeles, CA 90006",,,DON'T INCLUDE,,,,,FALSE,,TRUE,FALSE,
340,Simplygo Inc #1,"2700 W Pico Blvd, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.046974,-118.297731,,,,,,,,,,"Simplygo Inc #1 2700 W Pico Blvd, Los Angeles, CA 90006",,,Grocery,LOW,LOW,LOW,LOW,FALSE,,FALSE,FALSE,
341,"Moller Retail, Inc. #6121","3625 Beverly Blvd, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.076148,-118.287093,,,,,,,,,,"Moller Retail, Inc. #6121 3625 Beverly Blvd, Los Angeles, CA 90004",,,DON'T INCLUDE,,,,,TRUE,Gas Station,FALSE,FALSE,
342,Bill's Market,"2800 Pasadena Ave, Los Angeles, CA 90031",null,null,TRUE,FALSE,null,null,34.079388,-118.214593,,,,,,,,,,"Bill's Market 2800 Pasadena Ave, Los Angeles, CA 90031",,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
343,Frank's Market,"2690 Workman St, Los Angeles, CA 90031",null,null,TRUE,FALSE,null,null,34.07909,-118.214187,,,,,,,,,,"Frank's Market 2690 Workman St, Los Angeles, CA 90031",(323) 223-7700,,Grocery,LOW,LOW,LOW,LOW,FALSE,,FALSE,FALSE,
344,Seafood City Supermarket,"138 S Vermont Ave, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.071767,-118.291077,,,,,,,,,,"Seafood City Supermarket 138 S Vermont Ave, Los Angeles, CA 90004",(213) 365-9100,,Big Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
345,Christinas Market (Shiqder And Chowdhu #2134226449,"2715 S Vermont Ave, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.029899,-118.291563,,,,,,,,,,"Christinas Market (Shiqder And Chowdhu #2134226449 2715 S Vermont Ave, Los Angeles, CA 90007",(323) 735-1080,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
346,San Jose Market,"2600 Idell St, Los Angeles, CA 90065",null,null,TRUE,FALSE,null,null,34.086051,-118.224592,,,,,,,,,,"San Jose Market 2600 Idell St, Los Angeles, CA 90065",,,Grocery,,,,,FALSE,,TRUE,FALSE,
347,La Guadalupana Mini Market 99 Cent,"3800 S Avalon Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.011827,-118.264778,,,,,,,,,,"La Guadalupana Mini Market 99 Cent 3800 S Avalon Blvd, Los Angeles, CA 90011",,,,,,,,FALSE,,TRUE,FALSE,
348,Broadway Fuel Service,"3130 N Broadway, Los Angeles, CA 90031",null,null,TRUE,FALSE,null,null,34.07354,-118.208139,,,,,,,,,,"Broadway Fuel Service 3130 N Broadway, Los Angeles, CA 90031",,,,,,,,TRUE,Gas Station,FALSE,FALSE,
349,Barua Market,"1507 W 24th St, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.034682,-118.294731,,,,,,,,,,"Barua Market 1507 W 24th St, Los Angeles, CA 90007",,,,,,,,FALSE,,FALSE,TRUE,
350,Garcia's Mini Market #2,"3686 S Main St, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.015136,-118.273836,,,,,,,,,,"Garcia's Mini Market #2 3686 S Main St, Los Angeles, CA 90007",,,,,,,,FALSE,,FALSE,TRUE,
351,Aladin Sweets & Market Inc,"139 S Vermont Ave, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.071573,-118.291911,,,,,,,,,,"Aladin Sweets & Market Inc 139 S Vermont Ave, Los Angeles, CA 90004",(213) 382-9592,,Restaurant,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
352,Frank Produce,"420 S Catalina St, Los Angeles, CA 90020",null,null,TRUE,FALSE,null,null,34.066705,-118.295005,,,,,,,,,,"Frank Produce 420 S Catalina St, Los Angeles, CA 90020",,,,,,,,FALSE,,FALSE,TRUE,
353,Maya Mini Market,"1485 W Adams Blvd, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.032932,-118.294133,,,,,,,,,,"Maya Mini Market 1485 W Adams Blvd, Los Angeles, CA 90007",(323) 870-5323,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
354,Morenita Mini Market,"2805 S Vermont Ave, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.029293,-118.291773,,,,,,,,,,"Morenita Mini Market 2805 S Vermont Ave, Los Angeles, CA 90007",(323) 795-0861,,Convenience Store,NONE,LOW,LOW,NONE,FALSE,,FALSE,FALSE,
