id,locationName,address,hasEBT,hasMarketMatch,rewards,coupons,position__lat,position__long,season_1_start,season_1_end,season_2_start,season_2_end,days,frequency,time_open,time_close,sylmarDistance,searchLink,phoneNumber,websiteURL,storeType,freshFruit,freshVegetables,freshDairy,unprocessedMeat,flagged,flagReason,noInfo,permanentlyClosed,comments
313,Canyon Country Farmers Market,"18410 Sierra Hwy, Santa Clarita, CA 91351",TRUE,FALSE,null,null,34.417612,-118.454481,,,,,,,,,12579,"Canyon Country Farmers Market 18410 Sierra Hwy, Santa Clarita, CA 91351",null,null,,,,,,FALSE,,FALSE,FALSE,
311,Bombay Market #N/A,"21016 Devonshire St, Chatsworth, CA 91311",TRUE,FALSE,null,null,34.256815,-118.59138,,,,,,,,,12585,"Bombay Market #N/A 21016 Devonshire St, Chatsworth, CA 91311",null,null,,,,,,FALSE,,FALSE,FALSE,
233,Ben's Mini Market,"14131 Vanowen St, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.194156,-118.441022,,,,,,,,,12596,"Ben's Mini Market 14131 Vanowen St, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
325,Walmart Supercenter,"26471 Carl Boyer Dr, Santa Clarita, CA 91350",TRUE,FALSE,null,null,34.41393,-118.506113,,,,,,,,,12615,"Walmart Supercenter 26471 Carl Boyer Dr, Santa Clarita, CA 91350",null,null,,,,,,FALSE,,FALSE,FALSE,
213,Sunland Produce,"8840 Glenoaks Blvd, Sun Valley, CA 91352",TRUE,FALSE,null,null,34.229582,-118.365461,,,,,,,,,12617,"Sunland Produce 8840 Glenoaks Blvd, Sun Valley, CA 91352",null,null,,,,,,FALSE,,FALSE,FALSE,
227,Farmers Produce Co,"12904 Sherman Way, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.200714,-118.414325,,,,,,,,,12619,"Farmers Produce Co 12904 Sherman Way, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
228,Vardashen Market,"12904 Sherman Way, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.200714,-118.414325,,,,,,,,,12619,"Vardashen Market 12904 Sherman Way, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
214,Masis Bakery #2,"8725 Sunland Blvd, Sun Valley, CA 91352",TRUE,FALSE,null,null,34.228329,-118.366717,,,,,,,,,12625,"Masis Bakery #2 8725 Sunland Blvd, Sun Valley, CA 91352",null,null,,,,,,FALSE,,FALSE,FALSE,
226,99 Cents Only Stores  #61,"12711 Sherman Way, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.202304,-118.40983,,,,,,,,,12625,"99 Cents Only Stores  #61 12711 Sherman Way, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
236,Store #63233,"14114 Vanowen St, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.193686,-118.440588,,,,,,,,,12655,"Store #63233 14114 Vanowen St, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
239,Neil Full Stop Market,"14054 Vanowen St, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.193757,-118.439463,,,,,,,,,12668,"Neil Full Stop Market 14054 Vanowen St, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
247,Jons Market,"6655 Van Nuys Blvd, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.192226,-118.449257,,,,,,,,,12683,"Jons Market 6655 Van Nuys Blvd, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
232,Blackjack Market,"12643 Sherman Way, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.201878,-118.408506,,,,,,,,,12720,"Blackjack Market 12643 Sherman Way, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
329,Sam's Club,"26468 Carl Boyer Dr, Santa Clarita, CA 91350",TRUE,FALSE,null,null,34.415538,-118.503548,,,,,,,,,12724,"Sam's Club 26468 Carl Boyer Dr, Santa Clarita, CA 91350",null,null,,,,,,FALSE,,FALSE,FALSE,
316,Sams Mini Market,"20909 Lassen St, Chatsworth, CA 91311",TRUE,FALSE,null,null,34.25007,-118.589227,,,,,,,,,12750,"Sams Mini Market 20909 Lassen St, Chatsworth, CA 91311",null,null,,,,,,FALSE,,FALSE,FALSE,
245,Vallarta Supermarkets,"13715 Vanowen St, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.194336,-118.43196,,,,,,,,,12765,"Vallarta Supermarkets 13715 Vanowen St, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
246,Dave's Meat Shop,"6807 Woodman Ave, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.194363,-118.431668,,,,,,,,,12769,"Dave's Meat Shop 6807 Woodman Ave, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
342,Walmart,"25450 The Old Rd, Stevenson Ranch, CA 91381",TRUE,FALSE,null,null,34.383512,-118.569191,,,,,,,,,12773,"Walmart 25450 The Old Rd, Stevenson Ranch, CA 91381",null,null,,,,,,FALSE,,FALSE,FALSE,
280,Jons Market,"18135 Sherman Way, Reseda, CA 91335",TRUE,FALSE,null,null,34.202056,-118.528908,,,,,,,,,12783,"Jons Market 18135 Sherman Way, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
251,La Pulperia,"13653 Vanowen St, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.19427,-118.430739,,,,,,,,,12802,"La Pulperia 13653 Vanowen St, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
284,99 Cents Only Stores  #47,"18215 Sherman Way, Reseda, CA 91335",TRUE,FALSE,null,null,34.201973,-118.529991,,,,,,,,,12836,"99 Cents Only Stores  #47 18215 Sherman Way, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
256,Yerevan Marketplace Inc.,"13646 Vanowen St, Van Nuys, CA 91405",TRUE,FALSE,null,null,34.193604,-118.430526,,,,,,,,,12878,"Yerevan Marketplace Inc. 13646 Vanowen St, Van Nuys, CA 91405",null,null,,,,,,FALSE,,FALSE,FALSE,
279,"Q Market & Produce, Inc.","17261 Vanowen St, Lake Balboa, CA 91406",TRUE,FALSE,null,null,34.194137,-118.509318,,,,,,,,,12937,"Q Market & Produce, Inc. 17261 Vanowen St, Lake Balboa, CA 91406",null,null,,,,,,FALSE,,FALSE,FALSE,
281,Daniel Glatt Meat Inc.,"17263 Vanowen St, Lake Balboa, CA 91406",TRUE,FALSE,null,null,34.194089,-118.509432,,,,,,,,,12945,"Daniel Glatt Meat Inc. 17263 Vanowen St, Lake Balboa, CA 91406",null,null,,,,,,FALSE,,FALSE,FALSE,
254,Lankershim Mini Market,"7614 Lankershim Blvd, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.208924,-118.387508,,,,,,,,,13005,"Lankershim Mini Market 7614 Lankershim Blvd, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
285,Extra-Mile 5487,"17300 Vanowen St, Van Nuys, CA 91406",TRUE,FALSE,null,null,34.193594,-118.510239,,,,,,,,,13020,"Extra-Mile 5487 17300 Vanowen St, Van Nuys, CA 91406",null,null,,,,,,FALSE,,FALSE,FALSE,
354,Ralphs,"24975 Pico Canyon Rd, Stevenson Ranch, CA 91381",TRUE,FALSE,null,null,34.382412,-118.574236,,,,,,,,,13035,"Ralphs 24975 Pico Canyon Rd, Stevenson Ranch, CA 91381",null,null,,,,,,FALSE,,FALSE,FALSE,
343,Rainbow Market,"26970 Rainbow Glen Dr, Santa Clarita, CA 91351",TRUE,FALSE,null,null,34.420836,-118.489932,,,,,,,,,13041,"Rainbow Market 26970 Rainbow Glen Dr, Santa Clarita, CA 91351",null,null,,,,,,FALSE,,FALSE,FALSE,
252,Salcedos Market,"8432 Sunland Blvd, Sun Valley, CA 91352",TRUE,FALSE,null,null,34.224221,-118.36516,,,,,,,,,13043,"Salcedos Market 8432 Sunland Blvd, Sun Valley, CA 91352",null,null,,,,,,FALSE,,FALSE,FALSE,
295,Carniceria Corona Market,"18326 Sherman Way, Reseda, CA 91335",TRUE,FALSE,null,null,34.200869,-118.53261,,,,,,,,,13054,"Carniceria Corona Market 18326 Sherman Way, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
272,99 Ranch Market,"6450 Sepulveda Blvd, Van Nuys, CA 91411",TRUE,FALSE,null,null,34.187759,-118.465445,,,,,,,,,13068,"99 Ranch Market 6450 Sepulveda Blvd, Van Nuys, CA 91411",null,null,,,,,,FALSE,,FALSE,FALSE,
300,New Bangluck Corporation,"7235 Reseda Blvd, Reseda, CA 91335",TRUE,FALSE,null,null,34.202228,-118.536351,,,,,,,,,13082,"New Bangluck Corporation 7235 Reseda Blvd, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
348,Namaste Spice Land,"21515 Soledad Canyon Rd, Santa Clarita, CA 91350",TRUE,FALSE,null,null,34.416989,-118.512477,,,,,,,,,13114,"Namaste Spice Land 21515 Soledad Canyon Rd, Santa Clarita, CA 91350",null,null,,,,,,FALSE,,FALSE,FALSE,
336,Ralphs,"21431 Devonshire St, Chatsworth, CA 91311",TRUE,FALSE,null,null,34.258044,-118.59849,,,,,,,,,13124,"Ralphs 21431 Devonshire St, Chatsworth, CA 91311",null,null,,,,,,FALSE,,FALSE,FALSE,
305,Rocket #0131,"7208 Reseda Blvd, Reseda, CA 91335",TRUE,FALSE,null,null,34.201485,-118.535669,,,,,,,,,13125,"Rocket #0131 7208 Reseda Blvd, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
260,Dollar Dollar,"8045 Vineland Ave, Sun Valley, CA 91352",TRUE,FALSE,null,null,34.217221,-118.37093,,,,,,,,,13230,"Dollar Dollar 8045 Vineland Ave, Sun Valley, CA 91352",null,null,,,,,,FALSE,,FALSE,FALSE,
277,Los 3 Potrillos Carniceria,"14920 Victory Blvd, Van Nuys, CA 91411",TRUE,FALSE,null,null,34.186426,-118.458146,,,,,,,,,13244,"Los 3 Potrillos Carniceria 14920 Victory Blvd, Van Nuys, CA 91411",null,null,,,,,,FALSE,,FALSE,FALSE,
289,99 Cents Only Stores #450,"16107 Victory Blvd, Van Nuys, CA 91406",TRUE,FALSE,null,null,34.187012,-118.485037,,,,,,,,,13246,"99 Cents Only Stores #450 16107 Victory Blvd, Van Nuys, CA 91406",null,null,,,,,,FALSE,,FALSE,FALSE,Is primarily a meat market
302,Arax Grocery & Deli,"17644 Vanowen St, Van Nuys, CA 91406",TRUE,FALSE,null,null,34.193452,-118.517643,,,,,,,,,13255,"Arax Grocery & Deli 17644 Vanowen St, Van Nuys, CA 91406",null,null,,,,,,FALSE,,FALSE,FALSE,Phone number does not exist
320,Albertsons,"19307 Saticoy St, Reseda, CA 91335",TRUE,FALSE,null,null,34.209628,-118.554173,,,,,,,,,13280,"Albertsons 19307 Saticoy St, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,No pictures
317,Melad Bakery And Deli,"18601 Sherman Way, Reseda, CA 91335",TRUE,FALSE,null,null,34.201362,-118.539158,,,,,,,,,13293,"Melad Bakery And Deli 18601 Sherman Way, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
271,Carniceria Don Juan #2,"12922 Vanowen St, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.193756,-118.41469,,,,,,,,,13324,"Carniceria Don Juan #2 12922 Vanowen St, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,No pictures
273,Haig's Kabob House,"12912 Vanowen St, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.193723,-118.414313,,,,,,,,,13340,"Haig's Kabob House 12912 Vanowen St, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
283,Carniceria Don Juan #1,"14103 Victory Blvd, Van Nuys, CA 91401",TRUE,FALSE,null,null,34.187094,-118.440669,,,,,,,,,13374,"Carniceria Don Juan #1 14103 Victory Blvd, Van Nuys, CA 91401",null,null,,,,,,FALSE,,FALSE,FALSE,Meat store
274,Anush Bakery & Market,"6770 Coldwater Canyon Ave, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.193635,-118.413344,,,,,,,,,13382,"Anush Bakery & Market 6770 Coldwater Canyon Ave, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,Primarily a meat store
282,El Rancherito Restaurant & Carniceria,"6457 Woodman Ave, Van Nuys, CA 91401",TRUE,FALSE,null,null,34.188357,-118.431656,,,,,,,,,13416,"El Rancherito Restaurant & Carniceria 6457 Woodman Ave, Van Nuys, CA 91401",null,null,,,,,,FALSE,,FALSE,FALSE,
337,Jons Marketplace,"20151 Roscoe Blvd, Winnetka, CA 91306",TRUE,FALSE,null,null,34.22103,-118.572777,,,,,,,,,13459,"Jons Marketplace 20151 Roscoe Blvd, Winnetka, CA 91306",null,null,,,,,,FALSE,,FALSE,FALSE,Car Wash
286,Gayanes Grocery,"14102 Victory Blvd, Van Nuys, CA 91401",TRUE,FALSE,null,null,34.186271,-118.440286,,,,,,,,,13470,"Gayanes Grocery 14102 Victory Blvd, Van Nuys, CA 91401",null,null,,,,,,FALSE,,FALSE,FALSE,
287,Tigranakert Market,"6412 Matilija Ave, Van Nuys, CA 91401",TRUE,FALSE,null,null,34.187215,-118.43315,,,,,,,,,13506,"Tigranakert Market 6412 Matilija Ave, Van Nuys, CA 91401",null,null,,,,,,FALSE,,FALSE,FALSE,
372,Ralphs Fresh Fare,"25930 McBean Pkwy, Valencia, CA 91355",TRUE,FALSE,null,null,34.404915,-118.551437,,,,,,,,,13513,"Ralphs Fresh Fare 25930 McBean Pkwy, Valencia, CA 91355",null,null,,,,,,FALSE,,FALSE,FALSE,
328,Habib Halal Meat Market,"18845 Sherman Way, Reseda, CA 91335",TRUE,FALSE,null,null,34.201508,-118.544249,,,,,,,,,13517,"Habib Halal Meat Market 18845 Sherman Way, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
375,Vons,"25850 The Old Rd, Valencia, CA 91381",TRUE,FALSE,null,null,34.391174,-118.572045,,,,,,,,,13554,"Vons 25850 The Old Rd, Valencia, CA 91381",null,null,,,,,,FALSE,,FALSE,FALSE,
346,Desoto Mini Market,"9111 De Soto Ave, Chatsworth, CA 91311",TRUE,FALSE,null,null,34.235946,-118.588983,,,,,,,,,13558,"Desoto Mini Market 9111 De Soto Ave, Chatsworth, CA 91311",null,null,,,,,,FALSE,,FALSE,FALSE,Phone number valid but no one picked up
307,Carniceria Los 3 Potrillos #2,"6201 Kester Ave, Van Nuys, CA 91411",TRUE,FALSE,null,null,34.182736,-118.457677,,,,,,,,,13657,"Carniceria Los 3 Potrillos #2 6201 Kester Ave, Van Nuys, CA 91411",null,null,,,,,,FALSE,,FALSE,FALSE,
330,Bread Bros,"6900 Reseda Blvd, Reseda, CA 91335",TRUE,FALSE,null,null,34.195974,-118.535598,,,,,,,,,13664,"Bread Bros 6900 Reseda Blvd, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
378,Saugus Superette Llc #N/A,"25865 Railroad Ave, Santa Clarita, CA 91350",TRUE,FALSE,null,null,34.412117,-118.541085,,,,,,,,,13686,"Saugus Superette Llc #N/A 25865 Railroad Ave, Santa Clarita, CA 91350",null,null,,,,,,FALSE,,FALSE,FALSE,
296,Yans Food Market,"13616 Victory Blvd, Van Nuys, CA 91401",TRUE,FALSE,null,null,34.186187,-118.42932,,,,,,,,,13704,"Yans Food Market 13616 Victory Blvd, Van Nuys, CA 91401",null,null,,,,,,FALSE,,FALSE,FALSE,
331,Valley Produce & Deli,"18345 Vanowen St, Reseda, CA 91335",TRUE,FALSE,null,null,34.194553,-118.533266,,,,,,,,,13710,"Valley Produce & Deli 18345 Vanowen St, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,Phone number valid but not picked up
315,Costco Wholesale #48,"6100 Sepulveda Blvd, Van Nuys, CA 91411",TRUE,FALSE,null,null,34.181816,-118.464398,,,,,,,,,13732,"Costco Wholesale #48 6100 Sepulveda Blvd, Van Nuys, CA 91411",null,null,,,,,,FALSE,,FALSE,FALSE,
332,Kosher Super Meat 1,"18353 Vanowen St, Reseda, CA 91335",TRUE,FALSE,null,null,34.194369,-118.533477,,,,,,,,,13737,"Kosher Super Meat 1 18353 Vanowen St, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
294,Vallarta Supermarket #1,"13051 Victory Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.188987,-118.416904,,,,,,,,,13748,"Vallarta Supermarket #1 13051 Victory Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
290,Olympus Market,"11663 Sherman Way, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.201347,-118.386526,,,,,,,,,13757,"Olympus Market 11663 Sherman Way, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
355,De Soto Plaza Jr.Market &Liq.Inc #N/A,"8935 De Soto Ave, Canoga Park, CA 91304",TRUE,FALSE,null,null,34.232792,-118.588978,,,,,,,,,13761,"De Soto Plaza Jr.Market &Liq.Inc #N/A 8935 De Soto Ave, Canoga Park, CA 91304",null,null,,,,,,FALSE,,FALSE,FALSE,
366,Rocket #0175,"21924 Devonshire St, Chatsworth, CA 91311",TRUE,FALSE,null,null,34.256937,-118.605762,,,,,,,,,13787,"Rocket #0175 21924 Devonshire St, Chatsworth, CA 91311",null,null,,,,,,FALSE,,FALSE,FALSE,
357,Kausar Halal Meat,"8907 De Soto Ave, Canoga Park, CA 91304",TRUE,FALSE,null,null,34.232176,-118.589073,,,,,,,,,13808,"Kausar Halal Meat 8907 De Soto Ave, Canoga Park, CA 91304",null,null,,,,,,FALSE,,FALSE,FALSE,
588,Encino Farmers' Market,"17400 Victory Blvd, Van Nuys, 91406",FALSE,TRUE,null,null,34.186383,-118.512936,Year Round,null,null,null,Sunday,null,8:00:00,13:00:00,13860,"Encino Farmers' Market 17400 Victory Blvd, Van Nuys, 91406",null,http://www.encinofarmersmarket.org/,,,,,,FALSE,,FALSE,FALSE,
371,Canyon Market & Deli,"10136 Topanga Canyon Blvd, Chatsworth, CA 91311",TRUE,FALSE,null,null,34.254912,-118.605653,,,,,,,,,13867,"Canyon Market & Deli 10136 Topanga Canyon Blvd, Chatsworth, CA 91311",null,null,,,,,,FALSE,,FALSE,FALSE,
293,Ralphs Grocery Company,"10455 Sunland Blvd, Sunland, CA 91040",TRUE,FALSE,null,null,34.260536,-118.326744,,,,,,,,,13882,"Ralphs Grocery Company 10455 Sunland Blvd, Sunland, CA 91040",null,null,,,,,,FALSE,,FALSE,FALSE,
341,Food 4 Less,"18318 Vanowen St, Reseda, CA 91335",TRUE,FALSE,null,null,34.192516,-118.532557,,,,,,,,,13885,"Food 4 Less 18318 Vanowen St, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
298,Rite Aid,"10465 Sunland Blvd, Sunland, CA 91040",TRUE,FALSE,null,null,34.260514,-118.326196,,,,,,,,,13930,"Rite Aid 10465 Sunland Blvd, Sunland, CA 91040",null,null,,,,,,FALSE,,FALSE,FALSE,
335,Onegeneration Encino Cfm,"17400 Victory Blvd, Van Nuys, CA 91406",TRUE,FALSE,null,null,34.185708,-118.51323,,,,,,,,,13940,"Onegeneration Encino Cfm 17400 Victory Blvd, Van Nuys, CA 91406",null,null,,,,,,FALSE,,FALSE,FALSE,
299,Qik Market,"7601 Vineland Ave, Sun Valley, CA 91352",TRUE,FALSE,null,null,34.208694,-118.370894,,,,,,,,,13949,"Qik Market 7601 Vineland Ave, Sun Valley, CA 91352",null,null,,,,,,FALSE,,FALSE,FALSE,
349,Rocket #0633,"19271 Sherman Way, Reseda, CA 91335",TRUE,FALSE,null,null,34.201582,-118.553059,,,,,,,,,13950,"Rocket #0633 19271 Sherman Way, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
368,Vons,"16550 Soledad Canyon Rd, Santa Clarita, CA 91387",TRUE,FALSE,null,null,34.425731,-118.425265,,,,,,,,,13979,"Vons 16550 Soledad Canyon Rd, Santa Clarita, CA 91387",null,null,,,,,,FALSE,,FALSE,FALSE,
370,Rite Aid,"16642 Soledad Canyon Rd, Canyon Country, CA 91387",TRUE,FALSE,null,null,34.425966,-118.426077,,,,,,,,,13983,"Rite Aid 16642 Soledad Canyon Rd, Canyon Country, CA 91387",null,null,,,,,,FALSE,,FALSE,FALSE,
352,Quitanda Family Market,"7219 Tampa Ave, Reseda, CA 91335",TRUE,FALSE,null,null,34.20173,-118.553979,,,,,,,,,13984,"Quitanda Family Market 7219 Tampa Ave, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
312,Marketa Perez Inc.,"12116 Vanowen St, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.193624,-118.397187,,,,,,,,,14007,"Marketa Perez Inc. 12116 Vanowen St, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
363,El Potro Market,"20525 Roscoe Blvd, Winnetka, CA 91306",TRUE,FALSE,null,null,34.220395,-118.580771,,,,,,,,,14044,"El Potro Market 20525 Roscoe Blvd, Winnetka, CA 91306",null,null,,,,,,FALSE,,FALSE,FALSE,
384,Valley Indian Grocery And Boutique,"9800 Topanga Canyon Blvd, Chatsworth, CA 91311",TRUE,FALSE,null,null,34.248639,-118.605554,,,,,,,,,14156,"Valley Indian Grocery And Boutique 9800 Topanga Canyon Blvd, Chatsworth, CA 91311",null,null,,,,,,FALSE,,FALSE,FALSE,
319,99 Cents Only Store #315,"6639 Laurel Canyon Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.191399,-118.397461,,,,,,,,,14215,"99 Cents Only Store #315 6639 Laurel Canyon Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
318,Costco #653,"11428 Sherman Way, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.199778,-118.380161,,,,,,,,,14228,"Costco #653 11428 Sherman Way, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
321,Katina Bakeries Inc,"6631 Laurel Canyon Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.191116,-118.396719,,,,,,,,,14274,"Katina Bakeries Inc 6631 Laurel Canyon Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
322,Palms Marketplace  Inc.,"6631 Laurel Canyon Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.191116,-118.396719,,,,,,,,,14274,"Palms Marketplace  Inc. 6631 Laurel Canyon Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
323,Smart & Final #374,"6601 Laurel Canyon Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.190789,-118.397506,,,,,,,,,14274,"Smart & Final #374 6601 Laurel Canyon Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
385,City Market,"21400 Nordhoff St, Chatsworth, CA 91311",TRUE,FALSE,null,null,34.235048,-118.597711,,,,,,,,,14281,"City Market 21400 Nordhoff St, Chatsworth, CA 91311",null,null,,,,,,FALSE,,FALSE,FALSE,
327,Mousaler Inc.,"12523 Victory Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.187011,-118.406122,,,,,,,,,14318,"Mousaler Inc. 12523 Victory Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
324,El Mercadito Chalateco,"6801 Lankershim Blvd, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.194252,-118.388332,,,,,,,,,14342,"El Mercadito Chalateco 6801 Lankershim Blvd, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
333,G&M Oil # 0017,"6003 Woodman Ave, Van Nuys, CA 91401",TRUE,FALSE,null,null,34.179676,-118.431496,,,,,,,,,14358,"G&M Oil # 0017 6003 Woodman Ave, Van Nuys, CA 91401",null,null,,,,,,FALSE,,FALSE,FALSE,
373,Lovely Spice Land,"7568 Winnetka Ave, Winnetka, CA 91306",TRUE,FALSE,null,null,34.207942,-118.570683,,,,,,,,,14383,"Lovely Spice Land 7568 Winnetka Ave, Winnetka, CA 91306",null,null,,,,,,FALSE,,FALSE,FALSE,
376,Food 4 Less,"20155 Saticoy St, Canoga Park, CA 91306",TRUE,FALSE,null,null,34.209067,-118.572777,,,,,,,,,14417,"Food 4 Less 20155 Saticoy St, Canoga Park, CA 91306",null,null,,,,,,FALSE,,FALSE,FALSE,
585,Santa Clarita CFM,"26455 Rockwell Canyon Rd #5, Santa Clarita, 91355",FALSE,TRUE,null,null,34.405063,-118.567696,Year Round,null,null,null,Sunday,null,8:00:00,12:00:00,14429,"Santa Clarita CFM 26455 Rockwell Canyon Rd #5, Santa Clarita, 91355",null,http://vccfm.org,,,,,,FALSE,,FALSE,FALSE,
339,Sweet 1 Bakery,"13668 Oxnard St, Van Nuys, CA 91401",TRUE,FALSE,null,null,34.179055,-118.430805,,,,,,,,,14440,"Sweet 1 Bakery 13668 Oxnard St, Van Nuys, CA 91401",null,null,,,,,,FALSE,,FALSE,FALSE,
414,Whole Foods Market,"24130 Valencia Blvd, Santa Clarita, CA 91355",TRUE,FALSE,null,null,34.412636,-118.55588,,,,,,,,,14453,"Whole Foods Market 24130 Valencia Blvd, Santa Clarita, CA 91355",null,null,,,,,,FALSE,,FALSE,FALSE,
347,Target Store,"5711 Sepulveda Blvd, Van Nuys, CA 91411",TRUE,FALSE,null,null,34.174756,-118.466996,,,,,,,,,14514,"Target Store 5711 Sepulveda Blvd, Van Nuys, CA 91411",null,null,,,,,,FALSE,,FALSE,FALSE,
419,Santa Clarita Certified Farmers' Market,"26455 Rockwell Canyon Rd, Santa Clarita, CA 91355",TRUE,FALSE,null,null,34.404381,-118.570589,,,,,,,,,14542,"Santa Clarita Certified Farmers' Market 26455 Rockwell Canyon Rd, Santa Clarita, CA 91355",null,null,,,,,,FALSE,,FALSE,FALSE,
338,Mother's Nutritional Center #602,"6424 Bellingham Ave, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.187466,-118.398614,,,,,,,,,14560,"Mother's Nutritional Center #602 6424 Bellingham Ave, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
381,Grocery Outlet Of Winnetka #437,"19718 Sherman Way, Winnetka, CA 91306",TRUE,FALSE,null,null,34.20044,-118.562762,,,,,,,,,14573,"Grocery Outlet Of Winnetka #437 19718 Sherman Way, Winnetka, CA 91306",null,null,,,,,,FALSE,,FALSE,FALSE,
386,Carniceria Los Tres Herm,"20263 Saticoy St, Winnetka, CA 91306",TRUE,FALSE,null,null,34.208781,-118.575011,,,,,,,,,14579,"Carniceria Los Tres Herm 20263 Saticoy St, Winnetka, CA 91306",null,null,,,,,,FALSE,,FALSE,FALSE,
334,Stardust Wine & Spirits #1,"8534 Foothill Blvd, Sunland, CA 91040",TRUE,FALSE,null,null,34.259454,-118.319118,,,,,,,,,14581,"Stardust Wine & Spirits #1 8534 Foothill Blvd, Sunland, CA 91040",null,null,,,,,,FALSE,,FALSE,FALSE,
340,Target Store #T3427,"12121 Victory Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.187594,-118.397506,,,,,,,,,14592,"Target Store #T3427 12121 Victory Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
